trip_id,pickup_datetime,dropoff_datetime,pickup_location,dropoff_location,fare_amount,distance_km,driver_id,customer_id,ride_status,payment_type,vehicle_type,surge_multiplier,rating,weather_condition,trip_duration,hour,day,month,is_weekend,revenue,revenue_per_km
44461,2023-11-05 05:36:00,2023-11-05 05:45:00,Delhi,Delhi,299.12,6.04,1461,6711,completed,upi,mini,1.0,3.1,Clear,9.0,5,Sunday,11,1,299.12,49.52317880794702
44474,2023-08-14 07:04:00,2023-08-14 07:25:00,Chennai,Chennai,133.05,24.98,1441,5077,completed,card,mini,1.0,3.2,Fog,21.0,7,Monday,8,0,133.05,5.326261008807046
44483,2023-02-23 22:34:00,2023-02-23 23:53:00,Bangalore,Bangalore,342.27,1.09,1480,8877,completed,card,sedan,1.2,3.7,Fog,79.0,22,Thursday,2,0,410.724,376.8110091743119
44484,2023-12-27 00:12:00,2023-12-27 00:45:00,Mumbai,Mumbai,350.72,14.15,1852,9838,cancelled,upi,suv,1.5,4.7,Clear,33.0,0,Wednesday,12,0,526.08,37.17879858657244
44488,2023-07-15 22:52:00,2023-07-16 00:20:00,Chennai,Chennai,250.91,6.59,1579,9804,cancelled,card,mini,1.5,3.2,Rain,88.0,22,Saturday,7,1,376.365,57.11153262518968
44489,2023-01-12 05:52:00,2023-01-12 06:17:00,Hyderabad,Hyderabad,410.39,14.47,1801,6937,completed,upi,suv,1.2,4.3,Rain,25.0,5,Thursday,1,0,492.46799999999996,34.03372494816862
44490,2023-02-28 01:56:00,2023-02-28 02:04:00,Hyderabad,Hyderabad,55.52,9.17,1509,9660,completed,upi,mini,1.0,3.2,Fog,8.0,1,Tuesday,2,0,55.52,6.054525627044711
44493,2023-03-25 23:20:00,2023-03-26 00:47:00,Delhi,Delhi,428.03,1.48,1547,9677,completed,cash,sedan,1.0,4.0,Storm,87.0,23,Saturday,3,1,428.03,289.2094594594594
44496,2023-02-12 16:04:00,2023-02-12 16:31:00,Bangalore,Bangalore,142.41,2.19,1611,8584,completed,upi,mini,1.0,4.5,Fog,27.0,16,Sunday,2,1,142.41,65.02739726027397
44508,2023-11-16 16:11:00,2023-11-16 17:36:00,Pune,Pune,355.47,8.2,1108,6473,completed,card,mini,1.0,3.1,Storm,85.0,16,Thursday,11,0,355.47,43.35000000000001
44512,2023-05-20 22:04:00,2023-05-20 23:17:00,Hyderabad,Hyderabad,100.97,3.78,1199,8128,completed,card,sedan,1.2,3.7,Fog,73.0,22,Saturday,5,1,121.16399999999999,32.05396825396825
44513,2023-09-13 18:18:00,2023-09-13 19:40:00,Mumbai,Mumbai,364.89,19.7,1222,9071,completed,cash,sedan,2.0,3.2,Fog,82.0,18,Wednesday,9,0,729.78,37.04467005076142
44514,2023-05-20 09:33:00,2023-05-20 10:04:00,Mumbai,Mumbai,245.94,3.79,1472,5876,completed,card,suv,1.0,4.7,Clear,31.0,9,Saturday,5,1,245.94,64.89182058047493
44533,2023-07-04 09:16:00,2023-07-04 10:29:00,Pune,Pune,434.44,23.55,1037,5215,completed,upi,sedan,1.0,3.9,Storm,73.0,9,Tuesday,7,0,434.44,18.447558386411888
44534,2023-03-03 14:03:00,2023-03-03 15:15:00,Bangalore,Bangalore,131.39,1.81,1437,5137,completed,upi,mini,1.0,3.5,Clear,72.0,14,Friday,3,0,131.39,72.59116022099447
44538,2023-07-25 15:04:00,2023-07-25 15:30:00,Chennai,Chennai,162.7,3.48,1538,6697,completed,upi,sedan,1.0,4.5,Storm,26.0,15,Tuesday,7,0,162.7,46.75287356321839
44549,2023-07-06 14:26:00,2023-07-06 14:56:00,Pune,Pune,224.5,23.14,1893,9593,completed,cash,suv,1.0,3.1,Storm,30.0,14,Thursday,7,0,224.5,9.70181503889369
44550,2023-11-20 10:45:00,2023-11-20 10:51:00,Delhi,Delhi,218.34,24.48,1310,9214,completed,card,mini,1.2,4.5,Rain,6.0,10,Monday,11,0,262.008,10.702941176470587
44553,2023-08-20 03:37:00,2023-08-20 05:05:00,Mumbai,Mumbai,366.37,18.74,1046,8079,completed,cash,mini,1.5,3.7,Storm,88.0,3,Sunday,8,1,549.5550000000001,29.32524012806831
44564,2023-07-14 16:41:00,2023-07-14 18:01:00,Bangalore,Bangalore,73.21,8.5,1168,9138,cancelled,card,suv,1.0,3.8,Rain,80.0,16,Friday,7,0,73.21,8.612941176470587
44571,2023-12-29 12:05:00,2023-12-29 12:42:00,Bangalore,Bangalore,51.88,5.54,1567,9787,completed,upi,sedan,1.0,4.7,Fog,37.0,12,Friday,12,0,51.88,9.364620938628159
44573,2023-06-19 02:32:00,2023-06-19 03:40:00,Delhi,Delhi,126.87,24.98,1397,9410,completed,cash,sedan,1.0,3.6,Fog,68.0,2,Monday,6,0,126.87,5.078863090472378
44585,2023-12-29 20:20:00,2023-12-29 20:43:00,Chennai,Chennai,274.53,1.19,1917,7753,completed,card,suv,1.2,3.8,Rain,23.0,20,Friday,12,0,329.436,276.836974789916
44587,2023-05-14 14:47:00,2023-05-14 15:47:00,Mumbai,Mumbai,255.37,19.54,1300,8926,completed,upi,suv,2.0,4.3,Clear,60.0,14,Sunday,5,1,510.74,26.138178096212897
44590,2023-07-08 21:57:00,2023-07-08 22:58:00,Pune,Pune,215.75,20.57,1597,7759,completed,cash,suv,1.2,4.5,Fog,61.0,21,Saturday,7,1,258.9,12.586290714632959
44594,2023-05-14 15:39:00,2023-05-14 16:00:00,Chennai,Chennai,317.65,5.58,1345,5191,completed,card,mini,1.2,4.9,Rain,21.0,15,Sunday,5,1,381.17999999999995,68.31182795698923
44603,2023-01-17 09:51:00,2023-01-17 10:23:00,Delhi,Delhi,386.45,15.97,1083,9569,completed,cash,suv,1.0,3.6,Rain,32.0,9,Tuesday,1,0,386.45,24.198497182216656
44607,2023-11-26 02:28:00,2023-11-26 03:27:00,Hyderabad,Hyderabad,54.65,24.13,1215,8075,completed,cash,mini,1.0,4.4,Storm,59.0,2,Sunday,11,1,54.65,2.2648155822627434
44611,2023-06-29 18:47:00,2023-06-29 19:11:00,Chennai,Chennai,314.97,5.02,1394,6131,completed,cash,sedan,1.0,4.3,Clear,24.0,18,Thursday,6,0,314.97,62.74302788844623
44615,2023-11-25 14:30:00,2023-11-25 15:43:00,Delhi,Delhi,129.9,12.97,1844,6315,completed,card,mini,1.0,3.3,Storm,73.0,14,Saturday,11,1,129.9,10.015420200462605
44626,2023-05-29 09:53:00,2023-05-29 10:03:00,Delhi,Delhi,144.78,7.89,1684,6807,completed,cash,mini,1.0,3.2,Clear,10.0,9,Monday,5,0,144.78,18.34980988593156
44629,2023-12-01 19:10:00,2023-12-01 19:47:00,Mumbai,Mumbai,402.18,11.65,1753,6621,completed,upi,sedan,2.0,3.8,Clear,37.0,19,Friday,12,0,804.36,69.04377682403434
44637,2023-11-25 15:01:00,2023-11-25 15:11:00,Mumbai,Mumbai,292.28,12.03,1446,5969,cancelled,cash,sedan,1.0,4.4,Fog,10.0,15,Saturday,11,1,292.28,24.29592684954281
44638,2023-07-28 09:08:00,2023-07-28 09:40:00,Chennai,Chennai,325.28,8.02,1131,9162,completed,cash,suv,1.5,3.9,Storm,32.0,9,Friday,7,0,487.91999999999996,60.83790523690773
44642,2023-11-11 10:30:00,2023-11-11 11:34:00,Bangalore,Bangalore,401.09,9.84,1348,7635,completed,upi,sedan,1.0,4.0,Clear,64.0,10,Saturday,11,1,401.09,40.761178861788615
44644,2023-04-08 00:42:00,2023-04-08 01:47:00,Pune,Pune,424.12,8.91,1546,6304,completed,card,mini,1.0,3.8,Clear,65.0,0,Saturday,4,1,424.12,47.60044893378227
44648,2023-04-03 17:28:00,2023-04-03 18:51:00,Pune,Pune,145.75,9.17,1257,8454,completed,upi,mini,1.0,4.0,Storm,83.0,17,Monday,4,0,145.75,15.894220283533262
44651,2023-07-14 08:44:00,2023-07-14 09:47:00,Chennai,Chennai,452.39,8.21,1913,6476,completed,cash,suv,1.0,4.8,Storm,63.0,8,Friday,7,0,452.39,55.102314250913516
44653,2023-07-10 05:32:00,2023-07-10 06:51:00,Bangalore,Bangalore,58.63,12.16,1869,9319,completed,card,mini,1.0,3.5,Fog,79.0,5,Monday,7,0,58.63,4.821546052631579
44659,2023-04-09 15:39:00,2023-04-09 15:51:00,Bangalore,Bangalore,52.09,23.44,1195,8396,completed,upi,suv,1.2,3.2,Rain,12.0,15,Sunday,4,1,62.508,2.666723549488055
44665,2023-05-22 06:31:00,2023-05-22 07:18:00,Chennai,Chennai,282.0,15.76,1238,8936,completed,cash,sedan,1.2,4.6,Fog,47.0,6,Monday,5,0,338.4,21.47208121827411
44668,2023-12-05 06:37:00,2023-12-05 07:41:00,Hyderabad,Hyderabad,281.73,9.85,1036,7180,completed,upi,mini,1.5,4.4,Rain,64.0,6,Tuesday,12,0,422.595,42.90304568527919
44671,2023-08-16 06:25:00,2023-08-16 07:19:00,Delhi,Delhi,457.54,23.52,1721,7852,completed,card,sedan,1.0,3.7,Rain,54.0,6,Wednesday,8,0,457.54,19.453231292517007
44699,2023-05-17 19:33:00,2023-05-17 20:53:00,Chennai,Chennai,177.16,6.64,1278,6160,completed,upi,suv,1.0,3.2,Storm,80.0,19,Wednesday,5,0,177.16,26.680722891566266
44706,2023-01-11 02:40:00,2023-01-11 03:29:00,Delhi,Delhi,448.84,4.02,1449,8285,completed,upi,suv,1.2,3.3,Clear,49.0,2,Wednesday,1,0,538.608,133.98208955223882
44723,2023-09-22 21:16:00,2023-09-22 21:39:00,Delhi,Delhi,159.43,8.24,1494,6075,completed,card,mini,1.5,3.3,Clear,23.0,21,Friday,9,0,239.145,29.02245145631068
44727,2023-08-05 22:01:00,2023-08-05 23:19:00,Bangalore,Bangalore,128.83,8.39,1335,8549,completed,card,sedan,1.5,4.2,Storm,78.0,22,Saturday,8,1,193.245,23.032777115613825
44738,2023-01-05 22:23:00,2023-01-05 22:41:00,Bangalore,Bangalore,246.67,7.55,1712,5113,completed,card,mini,1.5,4.1,Storm,18.0,22,Thursday,1,0,370.005,49.007284768211925
44740,2023-12-20 03:41:00,2023-12-20 04:51:00,Chennai,Chennai,222.95,10.18,1111,6361,completed,card,suv,1.2,3.7,Rain,70.0,3,Wednesday,12,0,267.53999999999996,26.28094302554027
44745,2023-11-25 18:26:00,2023-11-25 18:43:00,Bangalore,Bangalore,444.82,5.45,1257,5629,completed,upi,suv,1.5,3.3,Clear,17.0,18,Saturday,11,1,667.23,122.42752293577982
44747,2023-08-17 02:59:00,2023-08-17 03:45:00,Chennai,Chennai,178.78,15.69,1606,5647,completed,upi,mini,1.0,3.2,Clear,46.0,2,Thursday,8,0,178.78,11.394518801784576
44748,2023-10-26 11:11:00,2023-10-26 11:42:00,Hyderabad,Hyderabad,378.72,22.88,1734,8465,completed,card,sedan,2.0,4.0,Rain,31.0,11,Thursday,10,0,757.44,33.10489510489511
44757,2023-10-28 12:05:00,2023-10-28 12:44:00,Pune,Pune,306.49,10.38,1169,8998,completed,cash,mini,1.0,4.1,Fog,39.0,12,Saturday,10,1,306.49,29.526974951830443
44758,2023-09-09 20:25:00,2023-09-09 20:42:00,Bangalore,Bangalore,326.0,4.59,1609,8803,completed,upi,suv,1.0,3.9,Clear,17.0,20,Saturday,9,1,326.0,71.02396514161221
44759,2023-06-24 07:45:00,2023-06-24 08:45:00,Chennai,Chennai,283.45,20.63,1765,8450,completed,cash,sedan,1.0,3.8,Rain,60.0,7,Saturday,6,1,283.45,13.739699466795928
44770,2023-03-17 14:45:00,2023-03-17 15:53:00,Hyderabad,Hyderabad,390.35,3.64,1940,5086,completed,card,mini,1.0,3.1,Fog,68.0,14,Friday,3,0,390.35,107.23901098901099
44776,2023-04-30 08:18:00,2023-04-30 08:40:00,Delhi,Delhi,114.91,24.79,1612,9887,completed,cash,suv,1.0,4.0,Rain,22.0,8,Sunday,4,1,114.91,4.63533682936668
44784,2023-01-10 07:01:00,2023-01-10 07:56:00,Pune,Pune,425.98,18.24,1257,9954,completed,card,mini,1.0,4.4,Clear,55.0,7,Tuesday,1,0,425.98,23.35416666666667
44794,2023-02-23 22:12:00,2023-02-23 23:20:00,Hyderabad,Hyderabad,416.83,4.8,1078,5169,completed,cash,suv,1.0,3.1,Clear,68.0,22,Thursday,2,0,416.83,86.83958333333334
44795,2023-04-15 18:38:00,2023-04-15 19:32:00,Bangalore,Bangalore,366.14,19.61,1103,8037,completed,upi,suv,1.5,3.5,Fog,54.0,18,Saturday,4,1,549.21,28.006629270780216
44798,2023-03-19 00:50:00,2023-03-19 02:07:00,Delhi,Delhi,444.5,23.01,1494,8834,completed,card,mini,1.0,3.0,Storm,77.0,0,Sunday,3,1,444.5,19.317687961755755
44802,2023-10-07 01:23:00,2023-10-07 01:36:00,Hyderabad,Hyderabad,57.62,2.78,1550,7093,completed,upi,suv,1.0,4.8,Fog,13.0,1,Saturday,10,1,57.62,20.72661870503597
44809,2023-06-17 21:37:00,2023-06-17 22:52:00,Chennai,Chennai,92.33,21.65,1453,8142,completed,upi,mini,1.0,4.3,Clear,75.0,21,Saturday,6,1,92.33,4.264665127020786
44813,2023-12-15 13:31:00,2023-12-15 14:51:00,Chennai,Chennai,124.08,1.72,1676,9056,completed,cash,mini,1.2,4.0,Fog,80.0,13,Friday,12,0,148.896,86.56744186046511
44815,2023-02-07 03:22:00,2023-02-07 04:50:00,Pune,Pune,424.31,19.41,1298,6839,cancelled,card,mini,1.0,4.0,Rain,88.0,3,Tuesday,2,0,424.31,21.860381246780012
44828,2023-07-10 20:49:00,2023-07-10 22:15:00,Mumbai,Mumbai,393.05,12.41,1716,8233,completed,cash,mini,1.0,3.2,Clear,86.0,20,Monday,7,0,393.05,31.672038678485094
44829,2023-10-19 18:03:00,2023-10-19 18:38:00,Hyderabad,Hyderabad,489.79,14.12,1455,9205,completed,cash,sedan,1.0,4.4,Rain,35.0,18,Thursday,10,0,489.79,34.687677053824366
44844,2023-01-10 07:30:00,2023-01-10 08:14:00,Hyderabad,Hyderabad,460.7,1.56,1407,5461,completed,card,sedan,1.5,3.1,Fog,44.0,7,Tuesday,1,0,691.05,442.98076923076917
44855,2023-05-14 23:58:00,2023-05-15 00:49:00,Bangalore,Bangalore,77.08,19.22,1700,5209,completed,upi,mini,1.5,4.6,Fog,51.0,23,Sunday,5,1,115.62,6.015608740894902
44858,2023-01-11 06:00:00,2023-01-11 06:41:00,Chennai,Chennai,142.71,19.19,1060,9761,completed,card,sedan,1.5,4.7,Storm,41.0,6,Wednesday,1,0,214.065,11.155028660760813
44868,2023-01-02 05:15:00,2023-01-02 06:36:00,Hyderabad,Hyderabad,227.6,11.1,1159,8711,completed,upi,suv,1.0,3.7,Clear,81.0,5,Monday,1,0,227.6,20.504504504504503
44880,2023-06-13 19:16:00,2023-06-13 20:15:00,Hyderabad,Hyderabad,384.97,14.71,1798,5383,completed,cash,sedan,1.2,5.0,Clear,59.0,19,Tuesday,6,0,461.964,31.404758667573077
44883,2023-10-20 04:49:00,2023-10-20 05:34:00,Mumbai,Mumbai,202.12,14.29,1454,6932,completed,upi,mini,1.5,4.8,Storm,45.0,4,Friday,10,0,303.18,21.216235129461165
44886,2023-04-14 22:11:00,2023-04-14 23:07:00,Chennai,Chennai,140.27,7.25,1564,8045,completed,upi,suv,1.0,3.3,Rain,56.0,22,Friday,4,0,140.27,19.347586206896555
44888,2023-04-11 01:26:00,2023-04-11 02:45:00,Mumbai,Mumbai,94.08,3.53,1752,6470,completed,upi,suv,1.0,3.8,Clear,79.0,1,Tuesday,4,0,94.08,26.651558073654392
44915,2023-07-01 10:12:00,2023-07-01 10:38:00,Hyderabad,Hyderabad,496.86,17.09,1868,7057,completed,card,sedan,1.0,4.5,Clear,26.0,10,Saturday,7,1,496.86,29.073142188414277
44917,2023-12-28 04:01:00,2023-12-28 04:53:00,Bangalore,Bangalore,244.32,2.12,1107,9443,completed,upi,suv,1.0,3.4,Fog,52.0,4,Thursday,12,0,244.32,115.24528301886791
44926,2023-09-24 19:56:00,2023-09-24 20:27:00,Mumbai,Mumbai,153.33,19.24,1771,7779,completed,cash,suv,1.0,3.4,Clear,31.0,19,Sunday,9,1,153.33,7.969334719334721
44927,2023-09-20 10:28:00,2023-09-20 11:29:00,Pune,Pune,448.08,24.76,1610,6234,completed,upi,sedan,1.0,4.2,Fog,61.0,10,Wednesday,9,0,448.08,18.09693053311793
44931,2023-08-01 16:25:00,2023-08-01 17:51:00,Chennai,Chennai,404.7,16.56,1758,7916,cancelled,upi,mini,1.0,3.3,Storm,86.0,16,Tuesday,8,0,404.7,24.43840579710145
44944,2023-12-04 12:24:00,2023-12-04 13:16:00,Pune,Pune,210.22,16.74,1962,7413,completed,card,suv,1.0,4.1,Rain,52.0,12,Monday,12,0,210.22,12.55794504181601
44959,2023-09-23 19:07:00,2023-09-23 20:27:00,Bangalore,Bangalore,449.45,2.37,1365,7402,completed,cash,sedan,1.5,4.7,Storm,80.0,19,Saturday,9,1,674.175,284.46202531645565
44966,2023-01-10 05:09:00,2023-01-10 06:13:00,Chennai,Chennai,443.49,6.26,1008,5842,completed,card,sedan,1.5,3.2,Clear,64.0,5,Tuesday,1,0,665.235,106.26757188498404
44979,2023-07-26 13:28:00,2023-07-26 14:17:00,Bangalore,Bangalore,417.91,23.65,1564,8271,completed,card,sedan,1.0,3.4,Fog,49.0,13,Wednesday,7,0,417.91,17.670613107822412
44981,2023-02-21 06:34:00,2023-02-21 07:29:00,Delhi,Delhi,357.41,2.47,1929,8793,completed,card,sedan,1.0,3.7,Clear,55.0,6,Tuesday,2,0,357.41,144.7004048582996
44990,2023-11-18 10:02:00,2023-11-18 10:42:00,Delhi,Delhi,185.12,16.45,1354,5248,completed,card,mini,1.5,3.9,Rain,40.0,10,Saturday,11,1,277.68,16.880243161094228
44991,2023-11-10 13:17:00,2023-11-10 14:15:00,Bangalore,Bangalore,293.58,7.43,1070,5568,cancelled,card,suv,1.2,3.1,Clear,58.0,13,Friday,11,0,352.296,47.41534320323015
45018,2023-12-21 05:49:00,2023-12-21 05:55:00,Pune,Pune,489.73,6.07,1146,9385,completed,upi,sedan,1.2,4.3,Clear,6.0,5,Thursday,12,0,587.676,96.8164744645799
45022,2023-05-08 14:38:00,2023-05-08 15:14:00,Hyderabad,Hyderabad,308.85,11.07,1159,5613,completed,card,sedan,1.5,4.5,Storm,36.0,14,Monday,5,0,463.27500000000003,41.84959349593496
45023,2023-10-18 06:51:00,2023-10-18 08:01:00,Mumbai,Mumbai,428.1,4.97,1626,5844,completed,upi,sedan,1.2,4.3,Fog,70.0,6,Wednesday,10,0,513.72,103.364185110664
45027,2023-08-18 10:58:00,2023-08-18 12:27:00,Mumbai,Mumbai,230.34,9.85,1237,9052,completed,card,mini,1.0,4.5,Clear,89.0,10,Friday,8,0,230.34,23.384771573604063
45033,2023-02-16 14:24:00,2023-02-16 14:32:00,Delhi,Delhi,300.6,3.83,1979,5475,completed,card,mini,1.0,3.8,Fog,8.0,14,Thursday,2,0,300.6,78.48563968668408
45034,2023-03-17 13:38:00,2023-03-17 13:59:00,Hyderabad,Hyderabad,231.91,21.77,1271,9126,completed,upi,sedan,1.0,4.0,Clear,21.0,13,Friday,3,0,231.91,10.652733118971062
45039,2023-01-29 06:45:00,2023-01-29 07:07:00,Chennai,Chennai,87.51,20.9,1463,9156,completed,upi,sedan,1.5,4.3,Rain,22.0,6,Sunday,1,1,131.26500000000001,6.280622009569379
45046,2023-07-22 21:33:00,2023-07-22 22:57:00,Bangalore,Bangalore,398.85,21.92,1136,9995,completed,upi,suv,1.5,4.3,Storm,84.0,21,Saturday,7,1,598.2750000000001,27.293567518248178
45047,2023-11-13 01:30:00,2023-11-13 01:38:00,Mumbai,Mumbai,236.19,20.63,1011,6449,completed,upi,mini,1.0,4.4,Rain,8.0,1,Monday,11,0,236.19,11.448860882210374
45050,2023-11-09 21:49:00,2023-11-09 22:17:00,Mumbai,Mumbai,295.91,8.5,1219,7358,completed,card,suv,1.0,4.9,Rain,28.0,21,Thursday,11,0,295.91,34.81294117647059
45073,2023-09-23 10:38:00,2023-09-23 11:47:00,Pune,Pune,279.38,5.94,1424,9205,completed,card,mini,1.2,4.1,Clear,69.0,10,Saturday,9,1,335.256,56.44040404040403
45075,2023-03-24 01:16:00,2023-03-24 01:30:00,Bangalore,Bangalore,475.95,5.46,1966,7733,completed,cash,suv,1.0,3.1,Fog,14.0,1,Friday,3,0,475.95,87.17032967032966
45078,2023-11-22 15:04:00,2023-11-22 16:13:00,Pune,Pune,484.31,9.03,1711,6498,completed,upi,suv,1.2,3.1,Fog,69.0,15,Wednesday,11,0,581.172,64.36013289036545
45079,2023-04-10 17:23:00,2023-04-10 18:25:00,Bangalore,Bangalore,277.02,17.48,1325,8552,completed,cash,sedan,1.0,3.5,Storm,62.0,17,Monday,4,0,277.02,15.84782608695652
45085,2023-04-17 22:12:00,2023-04-17 23:15:00,Pune,Pune,99.16,6.83,1137,7293,completed,cash,sedan,1.2,3.6,Clear,63.0,22,Monday,4,0,118.99199999999999,17.42196193265007
45091,2023-05-26 02:00:00,2023-05-26 02:24:00,Mumbai,Mumbai,335.7,16.45,1813,8263,completed,upi,sedan,1.0,5.0,Clear,24.0,2,Friday,5,0,335.7,20.407294832826747
45099,2023-03-27 20:52:00,2023-03-27 21:10:00,Mumbai,Mumbai,131.94,7.82,1514,8375,completed,upi,suv,1.0,3.2,Clear,18.0,20,Monday,3,0,131.94,16.872122762148337
45103,2023-01-10 09:15:00,2023-01-10 10:41:00,Chennai,Chennai,98.96,8.93,1860,5794,completed,card,sedan,1.0,4.4,Clear,86.0,9,Tuesday,1,0,98.96,11.081746920492721
45105,2023-04-13 08:47:00,2023-04-13 09:54:00,Hyderabad,Hyderabad,476.59,16.21,1687,6800,completed,upi,sedan,1.2,3.7,Clear,67.0,8,Thursday,4,0,571.9079999999999,35.281184454040705
45107,2023-07-03 13:19:00,2023-07-03 14:32:00,Chennai,Chennai,453.06,5.92,1290,8673,completed,upi,suv,1.0,3.9,Clear,73.0,13,Monday,7,0,453.06,76.5304054054054
45111,2023-04-18 21:16:00,2023-04-18 21:24:00,Bangalore,Bangalore,149.31,22.89,1436,6306,completed,upi,sedan,1.2,3.9,Fog,8.0,21,Tuesday,4,0,179.172,7.827522935779816
45116,2023-03-05 17:56:00,2023-03-05 18:26:00,Pune,Pune,463.05,21.63,1208,7290,completed,cash,mini,1.0,3.3,Storm,30.0,17,Sunday,3,1,463.05,21.407766990291265
45118,2023-02-26 14:19:00,2023-02-26 14:56:00,Hyderabad,Hyderabad,438.44,21.92,1220,8615,completed,cash,suv,1.2,4.9,Storm,37.0,14,Sunday,2,1,526.1279999999999,24.002189781021894
45123,2023-10-12 00:35:00,2023-10-12 01:13:00,Delhi,Delhi,348.15,10.33,1713,9355,completed,card,suv,1.2,4.0,Clear,38.0,0,Thursday,10,0,417.78,40.4433688286544
45136,2023-02-28 08:28:00,2023-02-28 08:45:00,Bangalore,Bangalore,301.72,16.27,1137,7829,completed,card,mini,1.0,3.1,Rain,17.0,8,Tuesday,2,0,301.72,18.544560540872773
45137,2023-06-12 12:50:00,2023-06-12 13:39:00,Bangalore,Bangalore,460.84,9.75,1528,5293,completed,cash,sedan,1.0,3.1,Rain,49.0,12,Monday,6,0,460.84,47.265641025641024
45146,2023-09-08 15:38:00,2023-09-08 16:48:00,Delhi,Delhi,408.08,1.03,1532,6107,cancelled,upi,mini,1.2,3.6,Fog,70.0,15,Friday,9,0,489.69599999999997,475.4330097087378
45150,2023-04-23 12:03:00,2023-04-23 13:10:00,Chennai,Chennai,296.62,8.69,1096,8018,completed,cash,suv,1.0,4.3,Clear,67.0,12,Sunday,4,1,296.62,34.133486766398164
45158,2023-04-21 16:41:00,2023-04-21 17:36:00,Bangalore,Bangalore,316.58,21.2,1460,7088,cancelled,cash,suv,1.5,5.0,Storm,55.0,16,Friday,4,0,474.87,22.399528301886793
45167,2023-04-30 18:03:00,2023-04-30 18:30:00,Mumbai,Mumbai,199.04,14.81,1278,7601,completed,card,mini,1.0,3.8,Clear,27.0,18,Sunday,4,1,199.04,13.439567859554353
45168,2023-11-10 21:02:00,2023-11-10 21:44:00,Bangalore,Bangalore,348.61,10.98,1073,9970,completed,card,suv,1.5,4.0,Clear,42.0,21,Friday,11,0,522.915,47.624316939890704
45180,2023-07-25 05:14:00,2023-07-25 06:12:00,Chennai,Chennai,258.21,20.95,1529,7526,completed,cash,suv,1.0,3.3,Fog,58.0,5,Tuesday,7,0,258.21,12.325059665871121
45183,2023-10-18 03:37:00,2023-10-18 03:42:00,Mumbai,Mumbai,380.05,17.22,1054,9403,completed,card,mini,1.5,3.4,Storm,5.0,3,Wednesday,10,0,570.075,33.105400696864116
45197,2023-04-05 15:08:00,2023-04-05 16:19:00,Pune,Pune,106.87,24.61,1911,7325,completed,card,sedan,1.5,3.2,Clear,71.0,15,Wednesday,4,0,160.305,6.51381552214547
45201,2023-05-27 04:09:00,2023-05-27 05:20:00,Chennai,Chennai,343.66,23.14,1901,9826,cancelled,cash,suv,1.2,4.3,Fog,71.0,4,Saturday,5,1,412.392,17.82160760587727
45207,2023-05-21 04:27:00,2023-05-21 05:23:00,Hyderabad,Hyderabad,226.16,6.74,1053,9498,completed,cash,mini,1.0,4.0,Clear,56.0,4,Sunday,5,1,226.16,33.554896142433236
45211,2023-10-08 07:57:00,2023-10-08 08:08:00,Pune,Pune,53.78,7.03,1301,5473,completed,upi,mini,1.0,3.6,Clear,11.0,7,Sunday,10,1,53.78,7.6500711237553345
45218,2023-04-12 03:05:00,2023-04-12 03:29:00,Mumbai,Mumbai,274.1,17.4,1643,6753,completed,card,mini,1.5,3.9,Fog,24.0,3,Wednesday,4,0,411.15000000000003,23.62931034482759
45224,2023-07-31 16:59:00,2023-07-31 18:14:00,Pune,Pune,456.32,12.67,1200,5048,completed,cash,sedan,1.0,4.6,Fog,75.0,16,Monday,7,0,456.32,36.01578531965272
45245,2023-09-06 16:23:00,2023-09-06 16:53:00,Pune,Pune,96.02,13.7,1885,9424,completed,cash,suv,2.0,4.9,Rain,30.0,16,Wednesday,9,0,192.04,14.017518248175183
45251,2023-06-28 16:07:00,2023-06-28 17:25:00,Hyderabad,Hyderabad,79.07,15.57,1506,8956,completed,card,suv,1.5,4.3,Rain,78.0,16,Wednesday,6,0,118.60499999999999,7.617533718689788
45253,2023-09-20 02:27:00,2023-09-20 03:01:00,Chennai,Chennai,364.3,12.97,1095,7938,completed,cash,sedan,1.0,4.2,Rain,34.0,2,Wednesday,9,0,364.3,28.087895142636853
45257,2023-11-08 05:45:00,2023-11-08 06:32:00,Bangalore,Bangalore,305.42,7.47,1275,6488,completed,card,suv,1.0,4.7,Rain,47.0,5,Wednesday,11,0,305.42,40.88621151271754
45269,2023-01-09 20:58:00,2023-01-09 22:23:00,Delhi,Delhi,169.79,13.6,1519,5180,completed,cash,sedan,1.0,3.3,Clear,85.0,20,Monday,1,0,169.79,12.484558823529412
45271,2023-09-09 15:00:00,2023-09-09 16:17:00,Mumbai,Mumbai,342.33,16.28,1781,6592,cancelled,cash,sedan,1.0,3.5,Rain,77.0,15,Saturday,9,1,342.33,21.027641277641276
45272,2023-03-02 17:28:00,2023-03-02 18:51:00,Bangalore,Bangalore,470.19,2.57,1441,6282,completed,upi,suv,1.0,4.6,Clear,83.0,17,Thursday,3,0,470.19,182.95330739299612
45274,2023-12-17 14:42:00,2023-12-17 15:28:00,Hyderabad,Hyderabad,200.4,5.51,1493,8545,cancelled,upi,mini,1.2,4.7,Rain,46.0,14,Sunday,12,1,240.48,43.6442831215971
45285,2023-07-22 14:14:00,2023-07-22 14:28:00,Pune,Pune,475.32,16.59,1920,8669,completed,cash,sedan,1.0,4.5,Rain,14.0,14,Saturday,7,1,475.32,28.650994575045207
